Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2020-08-07,50043.41796875,50826.706249999996,49695.28984375,50391.546093749996,18751717
2020-08-10,50304.52734375,50739.687614889706,50043.43118106618,50130.46323529412,17774291
2020-08-11,50652.640625,51784.056996348794,50304.51251073883,50478.576567869415,24907912
2020-08-12,51348.90234375,51348.90234375,50217.48585143009,50652.6460407839,18573934
2020-08-13,51087.8125,51871.10093696763,50478.588160136285,51697.036839863715,22089460
2020-08-14,50478.5859375,50826.714116379306,50217.48980334052,50478.5859375,15672548
2020-08-18,50826.7265625,52132.20755297517,50478.59829837328,51261.88689265839,25307825
2020-08-19,50304.52734375,51522.97610294118,50304.52734375,51348.911994485294,16930719
2020-08-20,48215.75390625,50130.45893501805,48128.721859487814,50130.45893501805,30386029
2020-08-21,48650.91015625,49521.2305526051,48563.87811661449,48912.00627515653,21142288
2020-08-24,48824.98046875,49260.140722482174,48215.756113524956,48563.884316510695,15055896
2020-08-25,49086.07421875,49434.20240469858,48824.978079288565,49086.07421875,14021705
2020-08-26,49086.07421875,49173.10626523714,48476.84989333998,49086.07421875,17651593
2020-08-27,48389.81640625,48999.04071352293,48389.81640625,48999.04071352293,16196568
2020-08-28,48215.75390625,48999.04232710965,48215.75390625,48824.97823358529,14619888
2020-08-31,46997.31640625,48824.989822048614,46997.31640625,48737.957754629635,32671367
2020-09-01,47171.37890625,47693.571292666056,47084.34684184733,47084.34684184733,19363117
2020-09-02,47345.4375,47954.66187959559,47084.34133731618,47519.50160845588,16905723
2020-09-03,49086.07421875,49347.170358211435,48302.78580036569,48389.817846852835,28384920
2020-09-04,48389.81640625,48563.88049404226,47954.65618676933,48041.688230665466,22139109
2020-09-07,49173.109375,49869.3657909292,48563.885011061946,48824.981167035396,18685880
2020-09-08,51087.8125,51087.8125,49782.331771720616,49956.39586882453,31517520
2020-09-09,50826.7265625,51610.0151567851,50304.53416630993,50652.66243043664,30597399
2020-09-10,51522.96875,52219.22508445946,51435.93670819257,52132.19304265203,29923293
2020-09-11,51348.90234375,51697.03049523305,50652.6460407839,51609.998457362286,16017098
2020-09-14,52567.34765625,52915.47578642384,52132.1874935327,52393.28359116308,20648281
2020-09-15,53089.5546875,53089.5546875,52654.39440317623,53002.52263063525,17877075
2020-09-16,53089.5546875,53350.65085809427,52741.42646004099,53176.58674436476,17041444
2020-09-17,51784.0703125,52915.486974789914,51610.006210609245,52828.45492384453,25108356
2020-09-18,51609.99609375,52132.188297059445,51435.93202598019,52045.15626317454,18884571
2020-09-21,51522.96875,52219.22508445946,51348.90466638514,51435.93670819257,15140387
2020-09-22,50652.640625,51958.12105347938,50304.51251073883,51435.92888208763,20830381
2020-09-23,51000.78125,51174.84534982935,49956.39665102389,50826.71715017065,20111398
2020-09-24,50304.52734375,51000.78377757353,50130.46323529412,50217.49528952206,17564020
2020-09-25,50391.546875,50652.64297279793,50217.48280980138,50217.48280980138,11444683
2020-09-28,50964.2421875,51489.64674613402,50701.53990818299,51051.809613939,12614080
2020-09-29,50964.2421875,51664.78159901203,50964.2421875,51051.809613939,15503563
2020-10-05,51402.0859375,51839.923126064736,50351.276684944634,50351.276684944634,20228289
2020-10-06,51664.78515625,52452.89204846398,51402.08285884534,52015.05488612288,14463826
2020-10-07,52452.89453125,52452.89453125,51226.95041866653,51402.08529189274,14861838
2020-10-08,52277.76953125,53153.44406276172,52102.634624947656,52978.30915645938,24589924
2020-10-12,52890.72265625,52890.72265625,52452.88554816846,52540.45296978477,16145837
2020-10-13,53328.5625,53766.39963054187,52890.72536945812,53416.12992610837,19247631
2020-10-14,53328.5625,53503.69735221675,52978.2927955665,53416.12992610837,16086716
2020-10-15,52540.46484375,53241.004375000004,52277.76251953125,53153.43693359375,17756232
2020-10-16,52102.625,52890.73193277311,51664.78781512605,52540.46218487395,16554190
2020-10-19,52540.46484375,52715.599726562505,52102.62763671875,52190.195078125,14474985
2020-10-20,53328.5625,53328.5625,52628.023091133,52803.15794334975,19326115
2020-10-21,53328.5625,53853.96705665025,53065.86022167488,53591.26477832512,15703443
2020-10-22,52628.02734375,52978.297076487106,52365.325044197176,52803.16221011856,14294095
2020-10-23,52715.6015625,52890.73645141196,52365.331784676084,52890.73645141196,9322232
2020-10-26,52890.72265625,53503.69460756416,52628.02039140108,52890.72265625,13268226
2020-10-27,52365.32421875,52803.16137776965,52102.62192333821,52803.16137776965,17260416
2020-10-28,51664.78515625,52015.05488612288,51489.65029131356,52015.05488612288,14428882
2020-10-29,50876.671875,51226.94156088641,50351.267346170396,50964.239296471605,22636966
2020-10-30,49563.16796875,50789.112052782686,49563.16796875,50789.112052782686,26907844
2020-11-02,50263.71484375,50351.28229121298,49037.7705792683,49388.04036912021,20489076
2020-11-03,51489.65234375,51577.21977970876,50438.8431122449,50701.54542012117,14950919
2020-11-04,51226.9375,51664.77457264958,50613.9655982906,51577.20715811966,21718561
2020-11-05,52803.16015625,52803.16015625,51489.648709577115,51664.7835691335,20639475
2020-11-06,52628.02734375,53240.99937603994,52190.19017782862,53153.43194285566,16910230
2020-11-09,52715.6015625,53328.57367369186,52628.03411804402,53153.4387847799,15892961
2020-11-10,52715.6015625,52978.30389586794,52102.629451308145,52978.30389586794,19073552
2020-11-11,53678.83984375,53766.40728232055,52890.73289661501,53153.43521232667,25628510
2020-11-12,53416.13671875,53766.406467725414,53153.434407018445,53416.13671875,19800573
2020-11-13,55342.625,55342.625,53416.14121835443,53678.84355221519,31508829
2020-11-16,58057.203125,58407.47282711161,55955.58491233031,56043.15233785822,36354334
2020-11-17,57531.80078125,58670.17735683029,57444.23335235921,58670.17735683029,30204089
2020-11-18,56743.6953125,57969.63934702932,56656.12788146219,57531.802191840274,22963790
2020-11-19,56568.57421875,56743.70912345201,55955.602052292954,56130.736956994966,16590290
2020-11-20,56656.125,57093.96213292117,55955.585587326124,55955.585587326124,15068682
2020-11-23,59108.02734375,59370.729687499996,56656.13880208333,56743.706249999996,27134398
2020-11-24,59283.14453125,60859.35812292282,58670.17257893279,59458.279374769205,32158235
2020-11-25,58319.91015625,59808.55651158972,58232.34272358296,59458.286780921546,32447065
2020-11-26,59545.84765625,59545.84765625,57794.49919577206,57882.06661879596,19023323
2020-11-27,59720.984375,59896.119226539595,59195.57982038124,59545.84952346041,14063434
2020-11-30,58407.4765625,60071.257753935526,58407.4765625,59896.12289167916,43811016
2020-12-01,59370.72265625,59808.55984398045,58757.75059342736,58757.75059342736,22327173
2020-12-02,60859.3515625,61209.62121178058,59808.542614658276,59896.11002697842,29703942
2020-12-03,61034.5,61735.03945480632,60684.23027259685,61384.76972740316,23677989
2020-12-04,62610.71484375,63136.119443837415,61384.77077687937,61647.47307692308,28130533
2020-12-07,63836.64453125,64362.04901298868,62960.97039501886,63398.80746313443,28490496
2020-12-08,62785.8359375,63836.64490716527,62698.26852336122,63223.67300819386,25000338
2020-12-09,64712.31640625,64712.31640625,63048.53560554804,63136.103016111294,24077996
2020-12-10,63836.64453125,64624.75125385803,63486.374876757545,63661.50970400377,39882928
2020-12-11,64274.50390625,64624.77368230586,64011.801574208104,64362.07135026396,18486672
2020-12-14,64624.76953125,65237.7415999746,64099.36490091464,64449.63465447155,21510415
2020-12-15,64624.76953125,64887.471846417684,64186.932339303865,64624.76953125001,20863671
2020-12-16,64624.76953125,65237.7415999746,64274.49977769309,64887.471846417684,17512081
2020-12-17,64186.93359375,64537.20335415246,63573.9615130457,64274.50103385061,24293214
2020-12-18,63924.20703125,64537.178879494866,63924.20703125,64186.90925192637,17613029
2020-12-21,63924.20703125,64274.476658818494,63048.53296232877,64011.77443814212,20367355
2020-12-22,63311.26171875,64099.36871109959,63136.1268315612,63486.3966059388,16304910
2020-12-23,64712.31640625,64799.88381681326,63311.23783723782,63398.80524780108,19411326
2020-12-24,68127.4609375,69003.13524260925,64799.89857808483,64887.46600859576,32502870
2020-12-28,68915.578125,70141.52233560992,68477.74090692503,69178.28045584499,40085044
2020-12-29,70290.8671875,70829.49452227012,69393.15496288314,70739.72329980844,30339449
2020-12-30,72714.6796875,72983.99331597223,69393.14493634259,69482.91614583334,29417421
2021-01-04,74510.109375,75766.90640060241,71996.51532379517,72714.68505271085,38655276
2021-01-05,75318.0625,75318.0625,73253.3241954708,73253.3241954708,35335669
2021-01-06,73791.9453125,75856.68344168187,73702.1740894921,74779.42876558698,42089013
2021-01-07,74420.34375,75587.36964716527,74240.80130428227,74330.57252714114,32644642
2021-01-08,79716.8515625,80794.1063133446,74510.12026675112,74779.43395446228,59013307
2021-01-11,81691.828125,86898.56002747253,80345.25952953297,80794.11572802198,90306177
2021-01-12,81332.7421875,82050.9120964404,78819.14750620861,81063.42847164735,48682416
2021-01-13,80524.7890625,81871.35744147157,79986.16171091137,80614.56028776478,36068848
2021-01-14,80524.7890625,80794.10273829431,79627.07680985228,79627.07680985228,26393970
2021-01-15,78998.6640625,82409.97001065341,78998.6640625,80614.54582741477,33431809
2021-01-18,76305.546875,78370.28520220588,75497.60579044119,77741.88658088236,43227951
2021-01-19,78100.9609375,78998.6731321839,75048.73947557471,75856.68045079023,39895044
2021-01-20,78280.515625,79896.39782826835,77652.11699039565,79896.39782826835,25211127
2021-01-21,79088.4375,79537.2935584563,77652.09811293984,78549.81022985245,25318011
2021-01-22,77921.421875,80524.78735239054,77921.421875,79896.38878888248,30861661
2021-01-25,80255.4765625,80704.33269539989,77472.56853852069,78100.96712458054,27258534
2021-01-26,77831.671875,80075.95307093425,77652.12937932526,79716.86807958478,33178936
2021-01-27,76844.15625,78729.35167202103,76844.15625,77741.86835572429,26423070
2021-01-28,75138.5078125,76844.16091696535,74689.65173237755,74689.65173237755,31859808
2021-01-29,73612.3984375,76305.53496570123,73612.3984375,75856.67887766768,39615978
2021-02-01,74510.109375,74869.19423945784,72714.68505271085,73343.08356551205,28046832
2021-02-02,75766.90625,77562.33056872038,75138.50773844786,75497.59260219194,26302077
2021-02-03,75946.4375,76664.6071217494,74869.18306737588,76125.97990543736,22112205
2021-02-04,74061.265625,75228.29162878788,73702.18070075757,74958.97793560606,24171688
